Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luciola Thais Baldan;382123;Nº Da Autorização/Licença Sisbio: 29503, Projeto: Avaliação Da Integridade Ambiental Em Rios Do Município De Palotina Utilizando Descritores Ecológicos Baseados Na Entomofauna Aquática E Dados Limnológicos.;13/08/2012;14/08/2012 a 15/08/2012;22/08/2015;Americabaetis;Sem Informações;Americabaetis;genus;5;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Rio Pioneiro;Brasil;PR;Palotina;Espécie não Sensível;-24.283056;-53.825278;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Jorge Luiz Nessimian;14330;Nº Da Autorização/Licença Sisbio: 14591, Projeto: Diversidade E Distribuição De Insetos Aquáticos No Sudeste Do Brasil;16/12/2010;17/12/2010 a 20/12/2010;23/01/2018;Americabaetis;Sem Informações;Americabaetis;genus;23;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Da Serra Da Bocaina;Brasil;SP;Sao Jose Do Barreiro;Espécie não Sensível;-22.733944;-44.616667;Sem Informações;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Jorge Luiz Nessimian;14361;Nº Da Autorização/Licença Sisbio: 14591, Projeto: Diversidade E Distribuição De Insetos Aquáticos No Sudeste Do Brasil;16/12/2010;17/12/2010 a 20/12/2010;23/01/2018;Americabaetis;Sem Informações;Americabaetis;genus;8;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Da Serra Da Bocaina;Brasil;SP;Sao Jose Do Barreiro;Espécie não Sensível;-22.720328;-44.630028;Sem Informações;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Beatriz Figueiraujo Jabour Vescovi Rosa;368356;Nº Da Autorização/Licença Sisbio: 11877, Projeto: Estudo Da Fauna De Insetos Aquáticos Em Dois Córregos De Baixa Ordem Localizados Na Reserva Biológica Municipal Poço D?Anta, Juíz De Fora - Mg.;14/07/2007;15/07/2007 a 16/09/2007;29/03/2013;Americabaetis;Sem Informações;Americabaetis;genus;52;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Reserva Biológica Municipal Poço D ´Anta;Brasil;MG;Juiz De Fora;Espécie não Sensível;-21.760556;-43.308056;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Zuleica Carmen Castilhos;508334;Nº Da Autorização/Licença Sisbio: 13339, Projeto: Delineamento Da Ecorregião Aquática Xingu-Tapajós;10/10/2008;11/10/2008 a 13/10/2008;13/08/2014;Americabaetis;Sem Informações;Americabaetis;genus;2;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Ottobacias 4239, 4241, 4242, 4251;Brasil;PA;Sao Felix Do Xingu;Espécie não Sensível;-6.627639;-52.091944;Coordenada exata da ocorrência;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Lucas Ramos Costa Lima;275118;Nº Da Autorização/Licença Sisbio: 34065, Projeto: Contribuições A Taxonomia E Biogeografia De Ephemeroptera E Trichoptera (Insecta) Para O Estado De Pernambuco;15/10/2012;16/10/2012 a 16/10/2012;22/06/2015;Americabaetis;Sem Informações;Americabaetis;genus;18;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Cachoeira Do Lamarão;Brasil;PE;Aguas Belas;Espécie não Sensível;-9.103306;-37.068333;Coordenada exata da ocorrência;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rosemary Cristina Souza Davanso;73824;Nº Da Autorização/Licença Sisbio: 26183, Projeto: Uso De Comunidades De Macroinvertebrados Bentônicos Como Ferramenta Para Conservação De Recursos Hídricos E Avaliação Da Integridade Biótica Em Riachos Com Diferentes Larguras De Mata Ciliar Na Encosta Da;30/11/2011;01/12/2011 a 30/01/2012;24/03/2017;Americabaetis;Sem Informações;Americabaetis;genus;10;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Riachos De Primeira E Segunda Ordens;Brasil;RS;Faxinal Do Soturno;Espécie não Sensível;-29.563889;-53.423889;Sem Informações;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Lucas De Souza Machado Costa;312339;Nº Da Autorização/Licença Sisbio: 27520, Projeto: Modelagem Preditiva De Comunidades De Insetos Aquáticos Em Riachos Da Mata Atlântica, Do Estado De São Paulo, Utilizando Abordagens Tradicionais E Redes Neurais;23/07/2011;24/07/2011 a 24/07/2011;21/06/2017;Americabaetis;Sem Informações;Americabaetis;genus;2;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Estadual Turístico Alto Do Ribeira;Brasil;SP;Iporanga;Espécie não Sensível;-24.517528;-48.720694;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Lucas De Souza Machado Costa;312340;Nº Da Autorização/Licença Sisbio: 27520, Projeto: Modelagem Preditiva De Comunidades De Insetos Aquáticos Em Riachos Da Mata Atlântica, Do Estado De São Paulo, Utilizando Abordagens Tradicionais E Redes Neurais;26/07/2011;27/07/2011 a 27/07/2011;21/06/2017;Americabaetis;Sem Informações;Americabaetis;genus;1;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Estadual Turístico Alto Do Ribeira;Brasil;SP;Iporanga;Espécie não Sensível;-24.531306;-48.695528;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Lucas De Souza Machado Costa;313147;Nº Da Autorização/Licença Sisbio: 27520, Projeto: Modelagem Preditiva De Comunidades De Insetos Aquáticos Em Riachos Da Mata Atlântica, Do Estado De São Paulo, Utilizando Abordagens Tradicionais E Redes Neurais;19/07/2011;20/07/2011 a 20/07/2011;21/06/2017;Americabaetis;Sem Informações;Americabaetis;genus;17;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Parques Estadual De Intervales;Brasil;SP;Ribeirao Grande;Espécie não Sensível;-24.273778;-48.417361;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Lucas De Souza Machado Costa;313148;Nº Da Autorização/Licença Sisbio: 27520, Projeto: Modelagem Preditiva De Comunidades De Insetos Aquáticos Em Riachos Da Mata Atlântica, Do Estado De São Paulo, Utilizando Abordagens Tradicionais E Redes Neurais;20/07/2011;21/07/2011 a 21/07/2011;21/06/2017;Americabaetis;Sem Informações;Americabaetis;genus;3;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Parques Estadual De Intervales;Brasil;SP;Ribeirao Grande;Espécie não Sensível;-24.306667;-48.414444;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Lucas De Souza Machado Costa;313149;Nº Da Autorização/Licença Sisbio: 27520, Projeto: Modelagem Preditiva De Comunidades De Insetos Aquáticos Em Riachos Da Mata Atlântica, Do Estado De São Paulo, Utilizando Abordagens Tradicionais E Redes Neurais;20/07/2011;21/07/2011 a 21/07/2011;21/06/2017;Americabaetis;Sem Informações;Americabaetis;genus;2;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Parques Estadual De Intervales;Brasil;SP;Ribeirao Grande;Espécie não Sensível;-24.306667;-48.414444;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Lucas De Souza Machado Costa;313150;Nº Da Autorização/Licença Sisbio: 27520, Projeto: Modelagem Preditiva De Comunidades De Insetos Aquáticos Em Riachos Da Mata Atlântica, Do Estado De São Paulo, Utilizando Abordagens Tradicionais E Redes Neurais;21/07/2011;22/07/2011 a 22/07/2011;21/06/2017;Americabaetis;Sem Informações;Americabaetis;genus;2;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Parques Estadual De Intervales;Brasil;SP;Ribeirao Grande;Espécie não Sensível;-24.270278;-48.4525;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Jorge Luiz Nessimian;31169;Nº Da Autorização/Licença Sisbio: 14591, Projeto: Diversidade E Distribuição De Insetos Aquáticos No Sudeste Do Brasil;05/08/2004;06/08/2004 a 08/08/2004;23/01/2018;Americabaetis;Sem Informações;Americabaetis;genus;5;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Da Serra Da Bocaina;Brasil;RJ;Angra Dos Reis;Espécie não Sensível;-22.926192;-44.623556;Sem Informações;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ana Lucia Henriques De Oliveira;333063;Nº Da Autorização/Licença Sisbio: 35335, Projeto: Diversidade E Distribuição De Insetos Aquáticos Da Mata Atlântica;05/09/2012;06/09/2012 a 07/09/2012;04/08/2013;Americabaetis;Sem Informações;Americabaetis;genus;4;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.155806;-53.795667;Coordenada de referência da área amostrada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Erika Mayumi Shimabukuro;741845;Nº Da Autorização/Licença Sisbio: 40378, Projeto: Chironomidae (Diptera) Higropetricos Em Gradientes Altitudinais Da Serra Da Mantiqueira E Da Serra Do Mar (São Paulo): Aspectos Ecológicos E Taxonômicos;04/10/2014;05/10/2014 a 05/10/2014;15/07/2019;Americabaetis;Sem Informações;Americabaetis;genus;30;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Pedra Da Mina;Brasil;MG;Passa Quatro;Espécie não Sensível;-22.416667;-44.833331;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rosemary Cristina Souza Davanso;74200;Nº Da Autorização/Licença Sisbio: 26183, Projeto: Uso De Comunidades De Macroinvertebrados Bentônicos Como Ferramenta Para Conservação De Recursos Hídricos E Avaliação Da Integridade Biótica Em Riachos Com Diferentes Larguras De Mata Ciliar Na Encosta Da;30/11/2011;01/12/2011 a 30/01/2012;24/03/2017;Americabaetis;Sem Informações;Americabaetis;genus;26;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Riachos De Primeira E Segunda Ordens;Brasil;RS;Estrela Velha;Espécie não Sensível;-29.218333;-53.185;Sem Informações;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Erika Mayumi Shimabukuro;742098;Nº Da Autorização/Licença Sisbio: 40423, Projeto: Chironomidae (Diptera) Higropetricos Em Gradientes Altitudinais Da Serra Da Mantiqueira E Da Serra Do Mar (São Paulo): Aspectos Ecológicos E Taxonômicos;14/07/2014;15/07/2014 a 15/07/2014;16/07/2019;Americabaetis;Sem Informações;Americabaetis;genus;30;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.449997;-43.016664;Coordenada aproximada;Sem Informações;Será destinado posteriormente
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rosemary Cristina Souza Davanso;74219;Nº Da Autorização/Licença Sisbio: 26183, Projeto: Uso De Comunidades De Macroinvertebrados Bentônicos Como Ferramenta Para Conservação De Recursos Hídricos E Avaliação Da Integridade Biótica Em Riachos Com Diferentes Larguras De Mata Ciliar Na Encosta Da;30/11/2011;01/12/2011 a 30/01/2012;24/03/2017;Americabaetis;Sem Informações;Americabaetis;genus;35;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Riachos De Primeira E Segunda Ordens;Brasil;RS;Jacuizinho;Espécie não Sensível;-29.032778;-53.065278;Sem Informações;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rosemary Cristina Souza Davanso;74239;Nº Da Autorização/Licença Sisbio: 26183, Projeto: Uso De Comunidades De Macroinvertebrados Bentônicos Como Ferramenta Para Conservação De Recursos Hídricos E Avaliação Da Integridade Biótica Em Riachos Com Diferentes Larguras De Mata Ciliar Na Encosta Da;30/11/2011;01/12/2011 a 30/01/2012;24/03/2017;Americabaetis;Sem Informações;Americabaetis;genus;21;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Riachos De Primeira Esegunda Ordens;Brasil;RS;Salto Do Jacui;Espécie não Sensível;-29.107222;-53.210278;Sem Informações;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rosemary Cristina Souza Davanso;74261;Nº Da Autorização/Licença Sisbio: 26183, Projeto: Uso De Comunidades De Macroinvertebrados Bentônicos Como Ferramenta Para Conservação De Recursos Hídricos E Avaliação Da Integridade Biótica Em Riachos Com Diferentes Larguras De Mata Ciliar Na Encosta Da;30/11/2011;01/12/2011 a 30/01/2012;24/03/2017;Americabaetis;Sem Informações;Americabaetis;genus;9;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Riachos De Primeira E Segunda Ordens;Brasil;RS;Estrela Velha;Espécie não Sensível;-29.1525;-53.080833;Sem Informações;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rosemary Cristina Souza Davanso;74288;Nº Da Autorização/Licença Sisbio: 26183, Projeto: Uso De Comunidades De Macroinvertebrados Bentônicos Como Ferramenta Para Conservação De Recursos Hídricos E Avaliação Da Integridade Biótica Em Riachos Com Diferentes Larguras De Mata Ciliar Na Encosta Da;30/11/2011;01/12/2011 a 30/01/2012;24/03/2017;Americabaetis;Sem Informações;Americabaetis;genus;42;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Riachos De Primeira E Segunda Ordens;Brasil;RS;Salto Do Jacui;Espécie não Sensível;-29.09;-53.181944;Sem Informações;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rosemary Cristina Souza Davanso;74294;Nº Da Autorização/Licença Sisbio: 26183, Projeto: Uso De Comunidades De Macroinvertebrados Bentônicos Como Ferramenta Para Conservação De Recursos Hídricos E Avaliação Da Integridade Biótica Em Riachos Com Diferentes Larguras De Mata Ciliar Na Encosta Da;30/11/2011;01/12/2011 a 30/01/2012;24/03/2017;Americabaetis;Sem Informações;Americabaetis;genus;6;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Riachos De Primeira E Segunda Ordens;Brasil;RS;Ibarama;Espécie não Sensível;-29.452222;-53.181667;Sem Informações;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rosemary Cristina Souza Davanso;74359;Nº Da Autorização/Licença Sisbio: 26183, Projeto: Uso De Comunidades De Macroinvertebrados Bentônicos Como Ferramenta Para Conservação De Recursos Hídricos E Avaliação Da Integridade Biótica Em Riachos Com Diferentes Larguras De Mata Ciliar Na Encosta Da;30/11/2011;01/12/2011 a 30/01/2012;24/03/2017;Americabaetis;Sem Informações;Americabaetis;genus;22;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Riachos De Primeira E Segunda Ordens;Brasil;RS;Ibarama;Espécie não Sensível;-29.476111;-53.139722;Sem Informações;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rosemary Cristina Souza Davanso;74386;Nº Da Autorização/Licença Sisbio: 26183, Projeto: Uso De Comunidades De Macroinvertebrados Bentônicos Como Ferramenta Para Conservação De Recursos Hídricos E Avaliação Da Integridade Biótica Em Riachos Com Diferentes Larguras De Mata Ciliar Na Encosta Da;30/11/2011;01/12/2011 a 30/01/2012;24/03/2017;Americabaetis;Sem Informações;Americabaetis;genus;5;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Riachos De Primeira E Segunda Ordens;Brasil;RS;Agudo;Espécie não Sensível;-29.511389;-53.183608;Sem Informações;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Allan Vale Toledo Da Silveira;743912;Nº Da Autorização/Licença Sisbio: 27442, Projeto: Uso De Indicadores Ecológicos Multi-Escala Para Avaliação De Comunidades De Macroinvertebrados Aquáticos  Na Bacia Do Rio Dos Bois;24/08/2012;25/08/2012 a 25/08/2012;13/08/2014;Americabaetis;Sem Informações;Americabaetis;genus;17;Sem Informações;Arthropoda;Insecta;Ephemeroptera;Baetidae;Americabaetis;Sem Informações;Espécie não Ameaçada;Sem Informações;Córregos Da Bacia Do Rio Dos Bois A Montante Do Rio Turvo;Brasil;GO;Campestre De Goias;Espécie não Sensível;-16.743;-49.679;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
