Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Eliane De Lima Jacques;236133;Nº Da Autorização/Licença Sisbio: 20325, Projeto: Diversidade E Especialização Ao Habitat Das Pteridophyta, Begoniaceae E Piperaceae Na Região Da Serra Dos Órgãos, Rj, Brasil;13/03/2010;14/03/2010 a 14/03/2010;23/01/2015;Sem Informações;Sem Informações;Abrodictyum rigidum;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.549722;-43.168611;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Eliane De Lima Jacques;236134;Nº Da Autorização/Licença Sisbio: 20325, Projeto: Diversidade E Especialização Ao Habitat Das Pteridophyta, Begoniaceae E Piperaceae Na Região Da Serra Dos Órgãos, Rj, Brasil;02/05/2011;03/05/2011 a 03/05/2011;23/01/2015;Sem Informações;Sem Informações;Abrodictyum rigidum;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Da Serra Dos Orgãos;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.51525;-43.035917;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Filipe Soares De Souza;202088;Nº Da Autorização/Licença Sisbio: 26219, Projeto: Inventário Das Pteridófitas Do Parque Nacional Do Caparaó E Suas Relações Altitudinais.;02/12/2010;03/12/2010 a 03/12/2010;07/10/2013;Sem Informações;Sem Informações;Abrodictyum rigidum;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional De Caparao;Brasil;MG;Sem Informações;Espécie não Sensível;-20.433056;-41.797222;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Filipe Soares De Souza;202171;Nº Da Autorização/Licença Sisbio: 26219, Projeto: Inventário Das Pteridófitas Do Parque Nacional Do Caparaó E Suas Relações Altitudinais.;08/02/2011;09/02/2011 a 09/02/2011;07/10/2013;Sem Informações;Sem Informações;Abrodictyum rigidum;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional De Caparao;Brasil;MG;Sem Informações;Espécie não Sensível;-20.433056;-41.797222;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Frederico Fregolente Faracco Mazziero;1054216;Nº Da Autorização/Licença Sisbio: 28049;15/02/2012;16/02/2012 a 16/02/2012;23/05/2017;Sem Informações;Sem Informações;Abrodictyum rigidum;Sem Informações;3;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Estadual Turístico Do Alto Ribeira;Brasil;SP;Iporanga;Espécie não Sensível;-24.516944;-48.685278;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Lana Da Silva Sylvestre;582830;Nº Da Autorização/Licença Sisbio: 42508;23/01/2014;24/01/2014 a 24/01/2014;09/07/2017;Sem Informações;Sem Informações;Abrodictyum rigidum;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Da Tijuca;Brasil;RJ;Sem Informações;Espécie não Sensível;-22.946667;-43.292972;Coordenada exata da ocorrência;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Gláucia Moreira Drummond;603940;Nº Da Autorização/Licença Sisbio: 19989, Projeto: Planos De Manejo Dos Parques Nacionais Do Pau Brasil E Do Descobrimento, Bahia;24/06/2009;25/06/2009 a 25/06/2009;22/02/2017;Sem Informações;Sem Informações;Abrodictyum rigidum;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Descobrimento;Brasil;BA;Sem Informações;Espécie não Sensível;-17.078212;-39.259202;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Gláucia Moreira Drummond;604499;Nº Da Autorização/Licença Sisbio: 19989, Projeto: Planos De Manejo Dos Parques Nacionais Do Pau Brasil E Do Descobrimento, Bahia;14/10/2009;15/10/2009 a 15/10/2009;22/02/2017;Sem Informações;Sem Informações;Abrodictyum rigidum;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Do Pau Brasil;Brasil;BA;Sem Informações;Espécie não Sensível;-16.504;-39.255;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcelo Leandro Brotto;449463;Nº Da Autorização/Licença Sisbio: 37430, Projeto: Prospecção Da Flora No Parque Nacional Saint-Hilaire/Lange;09/10/2013;10/10/2013 a 10/10/2013;25/02/2014;Sem Informações;Sem Informações;Abrodictyum rigidum;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional De Saint-Hilaire/Lange;Brasil;PR;Sem Informações;Espécie não Sensível;-25.769517;-48.594075;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Vanessa Ariati;481340;Nº Da Autorização/Licença Sisbio: 38370, Projeto: O Papel Dos Deslizamentos Na Diversidade Taxonômica E Funcional De Herbáceas Em Florestas De Encosta.;28/02/2014;01/03/2014 a 01/03/2014;23/05/2014;Sem Informações;Sem Informações;Abrodictyum rigidum;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Reserva Natural Salto Morato;Brasil;PR;Guaraquecaba;Espécie não Sensível;-25.171;-48.302111;Coordenada de referência da área amostrada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;André Luís De Gasper;337091;Nº Da Autorização/Licença Sisbio: 35746, Projeto: Levantamento Florístico Dos Componentes Arbóreo, Arbustivo E Herbáceo No Paque Nacional Da Serra Do Itajaí, Sc;19/09/2012;20/09/2012 a 20/09/2012;13/07/2015;Sem Informações;Sem Informações;Abrodictyum rigidum;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Da Serra Do Itajaí;Brasil;SC;Sem Informações;Espécie não Sensível;-27.002778;-49.076111;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;André Luís De Gasper;337092;Nº Da Autorização/Licença Sisbio: 35746, Projeto: Levantamento Florístico Dos Componentes Arbóreo, Arbustivo E Herbáceo No Paque Nacional Da Serra Do Itajaí, Sc;19/09/2012;20/09/2012 a 20/09/2012;13/07/2015;Sem Informações;Sem Informações;Abrodictyum rigidum;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Da Serra Do Itajaí;Brasil;SC;Sem Informações;Espécie não Sensível;-27.058889;-49.086389;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marcio Verdi;84559;Nº Da Autorização/Licença Sisbio: 20362, Projeto: Inventário Florístico Florestal De Santa Catarina - Iffsc;26/10/2009;27/10/2009 a 27/10/2009;11/03/2012;Sem Informações;Sem Informações;Abrodictyum rigidum;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Nacional Da Serra Do Itajaí;Brasil;SC;Presidente Nereu;Espécie não Sensível;-27.181892;-49.231894;Sem Informações;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Paula Procopio De Oliveira;839404;Nº Da Autorização/Licença Sisbio: 36783, Projeto: Diagnóstico Faunístico E Florístico - Propriedades Vale, Serra Dos Alves, Mg;14/08/2012;15/08/2012 a 02/09/2012;14/12/2018;Sem Informações;Sem Informações;Abrodictyum rigidum;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Área De Proteção Ambiental Morro Da Pedreira;Brasil;MG;Sem Informações;Espécie não Sensível;-19.489776;-43.461882;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
