Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95151;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Amazilia lactea;beija-flor-de-peito-azul;Amazilia lactea;species;1;Sem Informações;Chordata;Aves;Apodiformes;Trochilidae;Amazilia;Amazilia lactea;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95152;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Myospiza aurifrons;Cigarrinha-do-campo;Ammodramus aurifrons;species;1;Sem Informações;Chordata;Aves;Passeriformes;Emberizidae;Myospiza;Myospiza aurifrons;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95153;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Anthracothorax nigricollis;beija-flor-de-veste-preta;Anthracothorax nigricollis;species;1;Sem Informações;Chordata;Aves;Apodiformes;Trochilidae;Anthracothorax;Anthracothorax nigricollis;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95154;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Ara severus;Maracanã-guaçu;Ara severus;species;1;Sem Informações;Chordata;Aves;Psittaciformes;Psittacidae;Ara;Ara severus;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95156;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Aratinga weddellii;Periquito-de-cabeça-suja;Aratinga weddellii;species;1;Sem Informações;Chordata;Aves;Psittaciformes;Psittacidae;Aratinga;Aratinga weddellii;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95157;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Ardea alba;garça-branca-grande;Ardea alba;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Ardeidae;Ardea;Ardea alba;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95158;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Ardea cocoi;garça-moura;Ardea cocoi;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Ardeidae;Ardea;Ardea cocoi;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95159;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Atticora fasciata;Peitoril;Atticora fasciata;species;1;Sem Informações;Chordata;Aves;Passeriformes;Hirundinidae;Atticora;Atticora fasciata;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95161;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Accipiter striatus;gavião-miúdo;Accipiter striatus;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Accipitridae;Accipiter;Accipiter striatus;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95162;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Hypocnemis peruviana;Cantador-sinaleiro;Hypocnemis peruviana;species;1;Sem Informações;Chordata;Aves;Passeriformes;Thamnophilidae;Hypocnemis;Hypocnemis peruviana;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95163;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Podager nacunda;Sem Informações;Podager nacunda;species;1;Sem Informações;Chordata;Aves;Strigiformes;Caprimulgidae;Podager;Podager nacunda;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95164;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Legatus leucophaius;Sem Informações;Legatus leucophaius;species;1;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Legatus;Legatus leucophaius;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95165;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Herpetotheres cachinnans;Acauã;Herpetotheres cachinnans;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Falconidae;Herpetotheres;Herpetotheres cachinnans;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95166;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Galbula tombacea;Ariramba-de-barba-branca;Galbula tombacea;species;1;Sem Informações;Chordata;Aves;Galbuliformes;Galbulidae;Galbula;Galbula tombacea;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95167;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Gallinago paraguaiae;Narceja;Gallinago paraguaiae;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Scolopacidae;Gallinago;Gallinago paraguaiae;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95168;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Geotrygon montana;Pariri;Geotrygon montana;species;1;Sem Informações;Chordata;Aves;Columbiformes;Columbidae;Geotrygon;Geotrygon montana;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95169;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Glaucis hirsutus;Sem Informações;Glaucis hirsutus;species;1;Sem Informações;Chordata;Aves;Apodiformes;Trochilidae;Glaucis;Glaucis hirsutus;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95170;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Hemitriccus flammulatus;Maria-de-peito-machetado;Hemitriccus flammulatus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Hemitriccus;Hemitriccus flammulatus;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95171;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Hemitriccus minor;Maria-sebinha;Hemitriccus minor;species;1;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Hemitriccus;Hemitriccus minor;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95172;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Lanio luctuosus;Tem-tem-de-dragona-branca;Lanio luctuosus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Thraupidae;Lanio;Lanio luctuosus;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95173;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Hydropsalis maculicauda;Bacurau-de-rabo-maculado;Hydropsalis maculicaudus;species;1;Sem Informações;Chordata;Aves;Strigiformes;Caprimulgidae;Hydropsalis;Hydropsalis maculicauda;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95174;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Hypocnemis hypoxantha;Cantador-amarelo;Hypocnemis hypoxantha;species;1;Sem Informações;Chordata;Aves;Passeriformes;Thamnophilidae;Hypocnemis;Hypocnemis hypoxantha;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95175;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Ictinia plumbea;Sem Informações;Ictinia plumbea;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Accipitridae;Ictinia;Ictinia plumbea;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-95176;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Jacana jacana;Jaçanã;Jacana jacana;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Jacanidae;Jacana;Jacana jacana;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Hellmayr, C.E. 1912. Zoologische Ergebnisse einer Reise in das Mündungsgebiet des Amazonas. II. Vöguel. Abh. Königl. Bayer. Akad. Wiss., Math-Physikal. Klasse, 26(2): 1-142.;ARA-LIT-95177;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Harpagus diodon;Gavião-bombachinha;Harpagus diodon;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Accipitridae;Harpagus;Harpagus diodon;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.9716;-67.8308;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Pinto, O.M.O. & Camargo, E.A. 1954. Resultados ornitológicos de uma expedição ao território do Acre pelo Departamento de Zoologia. Papéis Avulsos de Zoologia, 11: 317-418.;ARA-LIT-95178;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Anthracothorax nigricollis;beija-flor-de-veste-preta;Anthracothorax nigricollis;species;1;Sem Informações;Chordata;Aves;Apodiformes;Trochilidae;Anthracothorax;Anthracothorax nigricollis;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.9667;-67.8;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-47708;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Hypocnemis peruviana;Cantador-sinaleiro;Hypocnemis peruviana;species;1;Sem Informações;Chordata;Aves;Passeriformes;Thamnophilidae;Hypocnemis;Hypocnemis peruviana;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-47709;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Thamnophilus doliatus;Choca-barrada;Thamnophilus doliatus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Thamnophilidae;Thamnophilus;Thamnophilus doliatus;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-47710;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Tangara palmarum;Sem Informações;Tangara palmarum;species;1;Sem Informações;Chordata;Aves;Passeriformes;Thraupidae;Tangara;Tangara palmarum;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-47711;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Turdus hauxwelli;Sabiá-bicolor;Turdus hauxwelli;species;1;Sem Informações;Chordata;Aves;Passeriformes;Turdidae;Turdus;Turdus hauxwelli;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-47712;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Machaeropterus pyrocephalus;Uirapuru-cigarra;Machaeropterus pyrocephalus;species;1;Sem Informações;Chordata;Aves;Passeriformes;Pipridae;Machaeropterus;Machaeropterus pyrocephalus;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-47713;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Megaceryle torquata;Sem Informações;Megaceryle torquata;species;1;Sem Informações;Chordata;Aves;Coraciiformes;Alcedinidae;Megaceryle;Megaceryle torquata;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-47714;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Megarynchus pitangua;Sem Informações;Megarynchus pitangua;species;1;Sem Informações;Chordata;Aves;Passeriformes;Tyrannidae;Megarynchus;Megarynchus pitangua;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-47715;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Megascops choliba;Sem Informações;Megascops choliba;species;1;Sem Informações;Chordata;Aves;Strigiformes;Strigidae;Megascops;Megascops choliba;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-47716;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Megascops usta;Corujinha-relógio;Megascops usta;species;1;Sem Informações;Chordata;Aves;Strigiformes;Strigidae;Megascops;Megascops usta;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-47717;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Melanerpes cruentatus;Benedito-de-testa-vermelha;Melanerpes cruentatus;species;1;Sem Informações;Chordata;Aves;Piciformes;Picidae;Melanerpes;Melanerpes cruentatus;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-47718;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Micrastur gilvicollis;Falcão-mateiro;Micrastur gilvicollis;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Falconidae;Micrastur;Micrastur gilvicollis;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-47719;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Molothrus bonariensis;Sem Informações;Molothrus bonariensis;species;1;Sem Informações;Chordata;Aves;Passeriformes;Icteridae;Molothrus;Molothrus bonariensis;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-47720;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Momotus momota;Sem Informações;Momotus momota;species;1;Sem Informações;Chordata;Aves;Coraciiformes;Momotidae;Momotus;Momotus momota;Espécie Ameaçada;Em Perigo;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Guilherme, E. 2001. Comunidade de Aves do Campus e Parque Zoobotânico da Universidade Federal do Acre, Brasil. Tangara, 1(2): 57-73.;ARA-LIT-47721;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Monasa nigrifrons;Chora-chuva-preto;Monasa nigrifrons;species;1;Sem Informações;Chordata;Aves;Galbuliformes;Bucconidae;Monasa;Monasa nigrifrons;Espécie não Ameaçada;Sem Informações;Campus da UFAC;Sem Informações;AC;Rio Branco;Espécie não Sensível;-9.95;-67.95;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
