Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;J.L. Schmitt;RB00653917;3087;11/10/2010;Sem Informações;30/10/2017;Rhipsalis neves-armondii;Sem Informações;Rhipsalis neves-armondii K.Schum.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Caryophyllales;Cactaceae;Rhipsalis;Rhipsalis neves-armondii;Espécie não Ameaçada;Sem Informações;Forquilinha.;Brasil;Santa Catarina;Imaruí;Espécie não Sensível;-28.1647222;-48.8697223;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;J.L.Schmitt;RB00653919;3079;11/10/2010;Sem Informações;30/10/2017;Rhipsalis campos-portoana;Sem Informações;Rhipsalis campos-portoana Loefgr.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Caryophyllales;Cactaceae;Rhipsalis;Rhipsalis campos-portoana;Espécie não Ameaçada;Sem Informações;Forquilinha.;Brasil;Santa Catarina;Imaruí;Espécie não Sensível;-28.1647222;-48.8697223;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;M. Verdi;RB00794545;4589;29/04/2010;Sem Informações;30/10/2017;Mimosa bimucronata;Sem Informações;Mimosa bimucronata (DC.) Kuntze;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Mimosa;Mimosa bimucronata;Espécie não Ameaçada;Sem Informações;Laranjal.;Brasil;Santa Catarina;Paulo Lopes;Espécie não Sensível;-28.08;-48.78;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;M. Verdi;RB00794551;4602;02/05/2010;Sem Informações;30/10/2017;Leucaena leucocephala;Sem Informações;Leucaena leucocephala (Lam.) de Wit;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Leucaena;Leucaena leucocephala;Espécie não Ameaçada;Sem Informações;R. Vinte às margens da BR - 101. .;Brasil;Santa Catarina;Laguna;Espécie não Sensível;-28.3969444;-48.7827778;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Sem Informações;RB00906355;Sem Informações;18/10/2014;Sem Informações;30/10/2017;Calea uniflora;Sem Informações;Calea uniflora Less.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Calea;Calea uniflora;Espécie não Ameaçada;Sem Informações;Sem Informações;Brasil;Santa Catarina;Imbituba;Espécie não Sensível;-28.24;-48.6702778;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;Brotto, M.L.;RB00908993;1609;17/04/2014;Sem Informações;30/10/2017;Mikania banisteriae;Sem Informações;Mikania lanuginosa DC.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Asterales;Asteraceae;Mikania;Mikania banisteriae;Espécie não Ameaçada;Sem Informações;Serra do Capivari, Pico Capivari.;Brasil;Paraná;Campina Grande do Sul;Espécie não Sensível;-28.1483333;-48.84;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;O. Yano;RB00920964;2197;16/11/1979;Sem Informações;30/10/2017;Sphagnum billbuckii;Sem Informações;Sphagnum billbuckii H.A.Crum;species;Sem Informações;Sem Informações;Bryophyta;Sphagnopsida;Sphagnales;Sphagnaceae;Sphagnum;Sphagnum billbuckii;Espécie não Ameaçada;Sem Informações;Laguna.;Brasil;Santa Catarina;Imbituba;Espécie não Sensível;-28.24;-48.6702778;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;M. Verdi;RB01326308;45;27/04/2010;Sem Informações;30/10/2017;Tocoyena sellowiana;Sem Informações;Tocoyena sellowiana (Cham. & Schltdl.) K.Schum.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Rubiales;Rubiaceae;Tocoyena;Tocoyena sellowiana;Espécie não Ameaçada;Sem Informações;Morro da Ressacada;Brasil;Santa Catarina;Garopaba;Espécie não Sensível;-28.08;-48.69;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;D.B. Falkenberg;RB01343672;11085;08/11/2008;Sem Informações;30/10/2017;Miconia lagunensis;Sem Informações;Miconia lagunensis Ule;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Melastomataceae;Miconia;Miconia lagunensis;Espécie não Ameaçada;Sem Informações;Beira da BR 101, ca. 1,5 km ao N do trevo de acesso à cidade, entre a estrada (mais perto desta) e a lagoa Imaruí;Brasil;Santa Catarina;Laguna;Espécie não Sensível;-28.4158333;-48.7994444;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;M. Verdi;RB01348333;4049;16/03/2010;Sem Informações;30/10/2017;Tibouchina cerastiifolia;Sem Informações;Tibouchina cerastifolia Cogn.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Melastomataceae;Tibouchina;Tibouchina cerastiifolia;Espécie não Ameaçada;Sem Informações;Forquilha da Aratingaúba;Brasil;Santa Catarina;Imaruí;Espécie não Sensível;-28.1694445;-48.8702778;Sem Informações;Sem Informações;Sem Informações
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Mainara Figueiredo Cascaes;1001932;Nº Da Autorização/Licença Sisbio: 33724;08/04/2016;09/04/2016 a 09/04/2016;31/10/2013;Epialtus brasiliensis;Sem Informações;Epialtus brasiliensis;species;44;Sem Informações;Arthropoda;Malacostraca;Decapoda;Epialtidae;Epialtus;Epialtus brasiliensis;Espécie não Ameaçada;Sem Informações;Área De Proteção Ambiental Da Baleia Franca;Brasil;SC;Sem Informações;Espécie não Sensível;-28.190833;-48.666664;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Mainara Figueiredo Cascaes;1001933;Nº Da Autorização/Licença Sisbio: 33724;08/04/2016;09/04/2016 a 09/04/2016;31/10/2013;Pachygrapsus transversus;Sem Informações;Pachygrapsus transversus;species;14;Sem Informações;Arthropoda;Malacostraca;Decapoda;Grapsidae;Pachygrapsus;Pachygrapsus transversus;Espécie não Ameaçada;Sem Informações;Área De Proteção Ambiental Da Baleia Franca;Brasil;SC;Sem Informações;Espécie não Sensível;-28.190833;-48.666664;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Mainara Figueiredo Cascaes;1001934;Nº Da Autorização/Licença Sisbio: 33724;08/04/2016;09/04/2016 a 09/04/2016;31/10/2013;Menippe nodifrons;Sem Informações;Menippe nodifrons;species;6;Sem Informações;Arthropoda;Malacostraca;Decapoda;Menippidae;Menippe;Menippe nodifrons;Espécie não Ameaçada;Sem Informações;Área De Proteção Ambiental Da Baleia Franca;Brasil;SC;Sem Informações;Espécie não Sensível;-28.190833;-48.666664;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Mainara Figueiredo Cascaes;1001940;Nº Da Autorização/Licença Sisbio: 33724;08/04/2016;09/04/2016 a 09/04/2016;31/10/2013;Perna perna;Sem Informações;Perna perna;species;16;Sem Informações;Mollusca;Bivalvia;Mytiloida;Mytilidae;Perna;Perna perna;Espécie não Ameaçada;Sem Informações;Área De Proteção Ambiental Da Baleia Franca;Brasil;SC;Sem Informações;Espécie não Sensível;-28.190833;-48.666664;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Mainara Figueiredo Cascaes;1001941;Nº Da Autorização/Licença Sisbio: 33724;08/04/2016;09/04/2016 a 09/04/2016;31/10/2013;Isognomon bicolor;Sem Informações;Isognomon bicolor;species;4;Sem Informações;Mollusca;Bivalvia;Pterioida;Isognomonidae;Isognomon;Isognomon bicolor;Espécie não Ameaçada;Sem Informações;Área De Proteção Ambiental Da Baleia Franca;Brasil;SC;Sem Informações;Espécie não Sensível;-28.190833;-48.666664;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Mainara Figueiredo Cascaes;1001942;Nº Da Autorização/Licença Sisbio: 33724;08/04/2016;09/04/2016 a 09/04/2016;31/10/2013;Pitar fulminatus;Sem Informações;Pitar fulminatus;species;2;Sem Informações;Mollusca;Bivalvia;Veneroida;Veneridae;Pitar;Pitar fulminatus;Espécie não Ameaçada;Sem Informações;Área De Proteção Ambiental Da Baleia Franca;Brasil;SC;Sem Informações;Espécie não Sensível;-28.190833;-48.666664;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Mainara Figueiredo Cascaes;1001943;Nº Da Autorização/Licença Sisbio: 33724;08/04/2016;09/04/2016 a 09/04/2016;31/10/2013;Epitonium candeanum;Sem Informações;Epitonium candeanum;species;1;Sem Informações;Mollusca;Gastropoda;Neotaenioglossa;Epitoniidae;Epitonium;Epitonium candeanum;Espécie não Ameaçada;Sem Informações;Área De Proteção Ambiental Da Baleia Franca;Brasil;SC;Sem Informações;Espécie não Sensível;-28.190833;-48.666664;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Mainara Figueiredo Cascaes;1001946;Nº Da Autorização/Licença Sisbio: 33724;08/04/2016;09/04/2016 a 09/04/2016;31/10/2013;Eulithidium affine;Sem Informações;Eulithidium affine;species;1,135;Sem Informações;Mollusca;Gastropoda;Archaeogastropoda;Turbinidae;Eulithidium;Eulithidium affine;Espécie não Ameaçada;Sem Informações;Área De Proteção Ambiental Da Baleia Franca;Brasil;SC;Sem Informações;Espécie não Sensível;-28.190833;-48.666664;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Mainara Figueiredo Cascaes;1001951;Nº Da Autorização/Licença Sisbio: 33724;08/04/2016;09/04/2016 a 09/04/2016;31/10/2013;Parvanachis obesa;Sem Informações;Parvanachis obesa;species;39;Sem Informações;Mollusca;Gastropoda;Neogastropoda;Columbellidae;Parvanachis;Parvanachis obesa;Espécie não Ameaçada;Sem Informações;Área De Proteção Ambiental Da Baleia Franca;Brasil;SC;Sem Informações;Espécie não Sensível;-28.190833;-48.666664;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Mainara Figueiredo Cascaes;1001952;Nº Da Autorização/Licença Sisbio: 33724;08/04/2016;09/04/2016 a 09/04/2016;31/10/2013;Stramonita haemastoma;Sem Informações;Stramonita haemastoma;species;30;Sem Informações;Mollusca;Gastropoda;Neogastropoda;Muricidae;Stramonita;Stramonita haemastoma;Espécie não Ameaçada;Sem Informações;Área De Proteção Ambiental Da Baleia Franca;Brasil;SC;Sem Informações;Espécie não Sensível;-28.190833;-48.666664;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Helio Augusto Alves Fracasso;125517;Nº Da Autorização/Licença Sisbio: 22921, Projeto: Monitoramento Do Virus Da Influenza A Em Aves Migratórias Nas Ihas Costeiras Do Brasil;23/10/2010;24/10/2010 a 24/10/2010;13/08/2012;Sterna hirundinacea;Trinta-réis-de-bico-vermelho;Sterna hirundinacea;species;20;Sem Informações;Chordata;Aves;Ciconiiformes;Laridae;Sterna;Sterna hirundinacea;Espécie Ameaçada;Vulnerável;Área De Proteção Ambiental Da Baleia Franca;Brasil;SC;Sem Informações;Espécie não Sensível;-28.2475;-48.654444;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Paulo Cesar De Azevedo Simões Lopes;122694;Nº Da Autorização/Licença Sisbio: 17890, Projeto: Sistemática, Morfologia, Genética E Ecologia Dos Mamíferos Aquáticos Do Sul Do Brasil.;01/01/2010;02/01/2010 a 02/01/2010;06/11/2016;Pontoporia blainvillei;Toninha;Pontoporia blainvillei;species;1;Sem Informações;Chordata;Mammalia;Cetacea;Iniidae;Pontoporia;Pontoporia blainvillei;Espécie Ameaçada;Criticamente em Perigo;Praias;Brasil;SC;Laguna;Espécie não Sensível;-28.345556;-48.712222;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;M. Verdi;RB01366075;2568;12/08/2009;Sem Informações;30/10/2017;Miconia sellowiana;Sem Informações;Miconia sellowiana Naudin;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Melastomataceae;Miconia;Miconia sellowiana;Espécie não Ameaçada;Sem Informações;Hoepers/ Vargem do Cedro;Brasil;Santa Catarina;São Martinho;Espécie não Sensível;-28.0977777;-48.8761111;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;M. Verdi;RB01366078;2568;12/08/2009;Sem Informações;30/10/2017;Miconia sellowiana;Sem Informações;Miconia sellowiana Naudin;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Melastomataceae;Miconia;Miconia sellowiana;Espécie não Ameaçada;Sem Informações;Hoepers/ Vargem do Cedro;Brasil;Santa Catarina;São Martinho;Espécie não Sensível;-28.0977777;-48.8761111;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;R. Affonso;RB00713322;132;05/12/2010;Sem Informações;30/10/2017;Scleria uleana;Sem Informações;Scleria uleana Boeckeler ex C.B.Clarke;species;Sem Informações;Sem Informações;Magnoliophyta;Liliopsida;Poales;Cyperaceae;Scleria;Scleria uleana;Espécie não Ameaçada;Sem Informações;Lagoa de Ibiraquera, Ponta da Piteria.;Brasil;Santa Catarina;Imbituba;Espécie não Sensível;-28.1463889;-48.6702778;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;J.L. Schmitt;RB00679958;1176;27/01/2010;Sem Informações;30/10/2017;Stylogyne pauciflora;Sem Informações;Stylogyne pauciflora Mez;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Primulales;Myrsinaceae;Stylogyne;Stylogyne pauciflora;Espécie não Ameaçada;Sem Informações;Forquilha.;Brasil;Santa Catarina;Imaruí;Espécie não Sensível;-28.1647222;-48.8697223;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;H.F. Uller;RB00940292;273;20/07/2013;Sem Informações;30/10/2017;Miconia pusilliflora;Sem Informações;Miconia pusilliflora (DC.) Naudin;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Melastomataceae;Miconia;Miconia pusilliflora;Espécie não Ameaçada;Sem Informações;Próximo a Estrada Geral de Imbituba.;Brasil;Santa Catarina;Imbituba;Espécie não Sensível;-28.1463889;-48.6561111;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;H.F. Uller;RB00940316;276;20/07/2013;Sem Informações;30/10/2017;Pouteria venosa;Sem Informações;Pouteria venosa (Mart.) Baehni;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Ericales;Sapotaceae;Pouteria;Pouteria venosa;Espécie não Ameaçada;Sem Informações;Próximo à Estrada Geral de Imbituba.;Brasil;Santa Catarina;Imbituba;Espécie não Sensível;-28.1463889;-48.6561111;Sem Informações;Sem Informações;Sem Informações
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Tuliana Oliveira Brunes;240471;Nº Da Autorização/Licença Sisbio: 25906, Projeto: Biogeografia E Diversificação De Um Grupo Anuros Endêmicos Da Mata Atlântica (Anura: Phyllomedusinae: Phyllomedusa Burmeisteri): Uma Abordagem Integrativa Combinando Análises Moleculares E Modelagem Ecológ;16/11/2012;17/11/2012 a 17/11/2012;06/11/2016;Phyllomedusa distincta;Perereca-das-folhagens;Phyllomedusa distincta;species;2;Sem Informações;Chordata;Amphibia;Anura;Hylidae;Phyllomedusa;Phyllomedusa distincta;Espécie não Ameaçada;Sem Informações;Estrada De Terra Entre São Martinho E Imbituba;Brasil;SC;Imarui;Espécie não Sensível;-28.301833;-48.850611;Coordenada exata da ocorrência;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Tuliana Oliveira Brunes;240506;Nº Da Autorização/Licença Sisbio: 25906, Projeto: Biogeografia E Diversificação De Um Grupo Anuros Endêmicos Da Mata Atlântica (Anura: Phyllomedusinae: Phyllomedusa Burmeisteri): Uma Abordagem Integrativa Combinando Análises Moleculares E Modelagem Ecológ;16/11/2012;17/11/2012 a 17/11/2012;06/11/2016;Phyllomedusa distincta;Perereca-das-folhagens;Phyllomedusa distincta;species;1;Sem Informações;Chordata;Amphibia;Anura;Hylidae;Phyllomedusa;Phyllomedusa distincta;Espécie não Ameaçada;Sem Informações;Estrada De Terra Entre São Martinho E Imbituba;Brasil;SC;Sao Martinho;Espécie não Sensível;-28.188;-48.899778;Coordenada aproximada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Roberto Malabarba;263713;Nº Da Autorização/Licença Sisbio: 12038;30/07/2012;31/07/2012 a 31/07/2012;27/04/2019;Hyphessobrycon griemi;Lambarizinho;Hyphessobrycon griemi;species;1;Sem Informações;Chordata;Actinopterygii;Characiformes;Characidae;Hyphessobrycon;Hyphessobrycon griemi;Espécie não Ameaçada;Sem Informações;Lagoa Dentro Do Município;Brasil;SC;Garopaba;Espécie não Sensível;-28.024294;-48.623536;Coordenada exata da ocorrência;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Roberto Malabarba;263714;Nº Da Autorização/Licença Sisbio: 12038;30/07/2012;31/07/2012 a 31/07/2012;27/04/2019;Atherinella brasiliensis;Peixe-rei;Atherinella brasiliensis;species;1;Sem Informações;Chordata;Actinopterygii;Atheriniformes;Atherinopsidae;Atherinella;Atherinella brasiliensis;Espécie não Ameaçada;Sem Informações;Lagoa De Ibiraquera;Brasil;SC;Garopaba;Espécie não Sensível;-28.132806;-48.678417;Coordenada exata da ocorrência;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Roberto Malabarba;263715;Nº Da Autorização/Licença Sisbio: 12038;30/07/2012;31/07/2012 a 31/07/2012;27/04/2019;Jenynsia multidentata;Barrigudinho;Jenynsia multidentata;species;1;Sem Informações;Chordata;Actinopterygii;Cyprinodontiformes;Anablepidae;Jenynsia;Jenynsia multidentata;Espécie não Ameaçada;Sem Informações;Lagoa De Ibiraquera;Brasil;SC;Garopaba;Espécie não Sensível;-28.132806;-48.678417;Coordenada exata da ocorrência;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Roberto Malabarba;263716;Nº Da Autorização/Licença Sisbio: 12038;30/07/2012;31/07/2012 a 31/07/2012;27/04/2019;Lycengraulis grossidens;Anchova-de-rio;Lycengraulis grossidens;species;1;Sem Informações;Chordata;Actinopterygii;Clupeiformes;Engraulidae;Lycengraulis;Lycengraulis grossidens;Espécie não Ameaçada;Sem Informações;Lagoa De Ibiraquera;Brasil;SC;Garopaba;Espécie não Sensível;-28.132806;-48.678417;Coordenada exata da ocorrência;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Luiz Roberto Malabarba;263717;Nº Da Autorização/Licença Sisbio: 12038;30/07/2012;31/07/2012 a 31/07/2012;27/04/2019;Microgobius meeki;Amboré-bocão;Microgobius meeki;species;1;Sem Informações;Chordata;Actinopterygii;Perciformes;Gobiidae;Microgobius;Microgobius meeki;Espécie não Ameaçada;Sem Informações;Lagoa De Ibiraquera;Brasil;SC;Garopaba;Espécie não Sensível;-28.132806;-48.678417;Coordenada exata da ocorrência;Sem Informações;Depositado em coleção/museu
